row_id,order_id,product_id,sales,quantity,discount,profit
5262,OR-302104,PR-200945,656.69,1,0.15,130.48
5263,OR-302105,PR-200399,1018.98,5,0.1,344.59
5264,OR-302105,PR-200870,2212.66,6,0.2,415.54
5265,OR-302105,PR-201594,625.59,6,0.1,157.77
5266,OR-302106,PR-201066,608.26,3,0.25,102.52
5267,OR-302106,PR-200914,701.72,5,0.2,123.32
5268,OR-302107,PR-200325,265.18,1,0.1,82.5
5269,OR-302107,PR-201790,399.62,1,0.15,139.72
5270,OR-302107,PR-200301,1750.03,3,0.2,674.23
5271,OR-302108,PR-200046,314.37,3,0.25,94.74
5272,OR-302108,PR-201303,2281.32,6,0.0,329.28
5273,OR-302108,PR-200515,1342.69,4,0.05,128.89
5274,OR-302109,PR-200157,2501.47,6,0.2,222.66
5275,OR-302109,PR-201441,1755.6,6,0.0,489.58
5276,OR-302109,PR-200579,377.93,1,0.05,64.16
5277,OR-302110,PR-200242,3040.82,6,0.15,291.79
5278,OR-302110,PR-200313,669.8,5,0.0,179.51
5279,OR-302110,PR-201685,189.25,3,0.25,27.89
5280,OR-302111,PR-200131,451.5,6,0.15,73.21
5281,OR-302112,PR-200758,291.57,3,0.15,70.35
5282,OR-302112,PR-201421,147.64,5,0.2,57.17
5283,OR-302112,PR-201012,1058.05,3,0.1,190.72
5284,OR-302113,PR-200474,342.82,2,0.05,112.65
5285,OR-302113,PR-201742,2446.79,6,0.1,888.14
5286,OR-302113,PR-201774,908.74,4,0.2,339.92
5287,OR-302113,PR-200424,1387.38,6,0.05,462.6
5288,OR-302114,PR-200084,346.46,1,0.0,72.68
5289,OR-302114,PR-201578,1202.09,3,0.25,197.31
5290,OR-302115,PR-201790,2228.7,3,0.0,866.65
5291,OR-302115,PR-201398,1786.02,4,0.25,703.43
5292,OR-302116,PR-201960,3416.44,6,0.15,394.7
5293,OR-302117,PR-200188,1840.66,4,0.15,539.03
5294,OR-302117,PR-201165,1539.68,2,0.0,383.36
5295,OR-302118,PR-201354,442.06,1,0.0,57.19
5296,OR-302119,PR-201577,563.58,6,0.25,188.11
5297,OR-302120,PR-200634,1597.77,3,0.0,437.52
5298,OR-302120,PR-201395,490.81,2,0.15,148.26
5299,OR-302120,PR-201071,673.54,4,0.2,205.06
5300,OR-302120,PR-200332,1459.55,3,0.25,190.0
5301,OR-302121,PR-200461,349.0,1,0.1,97.5
5302,OR-302122,PR-201341,906.03,2,0.1,294.89
5303,OR-302123,PR-200482,3806.75,5,0.0,334.46
5304,OR-302123,PR-201741,2236.96,6,0.05,331.48
5305,OR-302123,PR-201064,655.29,2,0.1,224.38
5306,OR-302124,PR-201180,1030.72,4,0.2,272.05
5307,OR-302124,PR-200350,1387.49,2,0.1,354.24
5308,OR-302124,PR-201483,1785.54,3,0.0,184.8
5309,OR-302125,PR-200620,1207.44,3,0.1,286.42
5310,OR-302125,PR-200289,365.57,1,0.0,72.11
5311,OR-302125,PR-201635,3175.44,6,0.2,1123.32
5312,OR-302126,PR-200210,2685.66,6,0.15,496.92
5313,OR-302126,PR-201253,108.14,1,0.1,34.54
5314,OR-302127,PR-201968,229.68,2,0.25,38.54
5315,OR-302128,PR-201040,55.11,1,0.05,20.44
5316,OR-302128,PR-201804,1485.2,5,0.2,281.15
5317,OR-302129,PR-200883,568.05,2,0.25,55.58
5318,OR-302129,PR-201561,1311.3,5,0.25,417.38
5319,OR-302130,PR-200714,324.33,1,0.15,71.29
5320,OR-302130,PR-201090,2473.8,5,0.0,915.19
5321,OR-302131,PR-201747,329.51,2,0.1,87.21
5322,OR-302132,PR-201970,2551.16,4,0.15,334.4
5323,OR-302132,PR-201187,726.56,2,0.25,133.96
5324,OR-302132,PR-201225,354.76,1,0.25,92.73
5325,OR-302133,PR-200746,1041.06,2,0.15,365.11
5326,OR-302133,PR-201546,1836.78,4,0.25,722.42
5327,OR-302133,PR-200359,2078.03,3,0.1,678.03
5328,OR-302133,PR-200724,1580.85,5,0.1,629.88
5329,OR-302134,PR-201386,1586.36,4,0.0,290.14
5330,OR-302134,PR-201148,2765.32,4,0.0,571.92
5331,OR-302134,PR-201226,3175.62,6,0.15,1192.39
5332,OR-302135,PR-200641,552.69,5,0.1,117.23
5333,OR-302136,PR-200537,2606.37,4,0.15,723.39
5334,OR-302136,PR-200094,2393.23,6,0.1,718.84
5335,OR-302136,PR-200834,419.03,1,0.25,85.78
5336,OR-302136,PR-201038,3585.47,6,0.05,865.71
5337,OR-302137,PR-201562,822.72,4,0.25,234.1
5338,OR-302137,PR-200056,2835.29,6,0.05,530.43
5339,OR-302138,PR-200357,2461.35,5,0.25,418.79
5340,OR-302139,PR-200774,404.22,2,0.25,44.75
5341,OR-302139,PR-201784,1124.6,3,0.1,302.33
5342,OR-302139,PR-200965,391.1,6,0.25,43.5
5343,OR-302139,PR-201378,3415.77,5,0.1,677.36
5344,OR-302140,PR-201838,4514.86,6,0.05,840.12
5345,OR-302140,PR-201768,1177.15,6,0.2,330.47
5346,OR-302141,PR-201933,1662.66,3,0.25,477.64
5347,OR-302141,PR-201458,305.69,3,0.2,94.45
5348,OR-302142,PR-201170,238.42,6,0.2,25.93
5349,OR-302143,PR-201569,100.04,1,0.1,36.61
5350,OR-302143,PR-200866,359.62,2,0.0,93.73
5351,OR-302144,PR-201371,212.62,1,0.1,58.18
5352,OR-302144,PR-200797,3273.31,6,0.2,947.33
5353,OR-302144,PR-201842,4621.68,6,0.0,411.14
5354,OR-302145,PR-201590,668.36,5,0.25,265.65
5355,OR-302145,PR-200732,2813.38,5,0.05,305.21
5356,OR-302145,PR-201466,321.48,3,0.25,78.07
5357,OR-302146,PR-200656,1179.81,3,0.15,300.97
5358,OR-302146,PR-200356,614.77,3,0.25,122.61
5359,OR-302146,PR-200244,2382.66,3,0.0,652.82
5360,OR-302146,PR-201175,636.72,2,0.15,205.61
5361,OR-302147,PR-201756,1487.3,6,0.25,320.67
5362,OR-302148,PR-200351,884.44,5,0.2,128.77
5363,OR-302149,PR-201102,592.86,2,0.25,59.11
5364,OR-302149,PR-200838,2380.75,5,0.05,865.6
5365,OR-302149,PR-200851,3367.3,5,0.0,1153.64
5366,OR-302150,PR-201815,512.23,1,0.25,70.17
5367,OR-302150,PR-200869,28.75,1,0.05,8.85
5368,OR-302150,PR-200725,531.55,1,0.0,199.5
5369,OR-302150,PR-201562,724.49,3,0.2,222.21
5370,OR-302151,PR-201441,1387.12,3,0.05,360.64
5371,OR-302151,PR-201899,3040.66,6,0.05,442.25
5372,OR-302152,PR-200497,2240.84,6,0.15,817.89
5373,OR-302153,PR-201149,316.99,5,0.25,95.2
5374,OR-302154,PR-201630,1481.79,4,0.25,562.48
5375,OR-302154,PR-200426,168.34,2,0.05,22.43
5376,OR-302155,PR-200296,1312.1,4,0.2,279.74
5377,OR-302156,PR-200393,4325.1,6,0.05,1365.16
5378,OR-302157,PR-200577,920.96,5,0.25,144.18
5379,OR-302157,PR-200651,391.14,1,0.2,128.46
5380,OR-302157,PR-201593,414.0,5,0.1,110.77
5381,OR-302158,PR-201991,971.75,2,0.1,386.1
5382,OR-302158,PR-201210,20.0,1,0.25,2.79
5383,OR-302158,PR-200603,238.98,2,0.0,57.25
5384,OR-302159,PR-200488,1444.93,4,0.1,212.51
5385,OR-302160,PR-201175,413.53,2,0.25,45.11
5386,OR-302160,PR-200457,374.49,2,0.1,92.34
5387,OR-302160,PR-200476,1550.97,4,0.05,147.34
5388,OR-302160,PR-201286,1649.98,3,0.2,636.75
5389,OR-302161,PR-200589,611.64,4,0.0,124.36
5390,OR-302161,PR-200925,435.7,1,0.15,57.74
5391,OR-302161,PR-201052,1437.98,2,0.05,238.28
5392,OR-302162,PR-201367,512.43,2,0.2,61.96
5393,OR-302162,PR-201549,933.79,6,0.25,174.12
5394,OR-302162,PR-201296,87.6,1,0.1,14.19
5395,OR-302163,PR-201208,1317.16,2,0.0,460.21
5396,OR-302164,PR-200556,3506.35,6,0.2,592.44
5397,OR-302164,PR-201216,451.91,4,0.1,103.57
5398,OR-302164,PR-200300,4325.64,6,0.0,745.87
5399,OR-302165,PR-201713,812.06,3,0.2,131.78
5400,OR-302165,PR-200003,1764.32,3,0.1,198.11
5401,OR-302165,PR-200580,555.9,3,0.15,167.88
5402,OR-302165,PR-200743,1031.72,4,0.0,346.07
5403,OR-302166,PR-200610,1058.52,4,0.0,384.38
5404,OR-302166,PR-201250,1291.73,2,0.1,201.81
5405,OR-302166,PR-200168,2677.75,4,0.1,347.26
5406,OR-302166,PR-200486,390.45,5,0.15,119.06
5407,OR-302167,PR-201260,676.31,2,0.15,247.9
5408,OR-302167,PR-200271,3188.01,6,0.15,1007.73
5409,OR-302168,PR-200527,129.48,1,0.1,50.58
5410,OR-302168,PR-201629,462.01,1,0.2,137.11
5411,OR-302169,PR-200281,331.87,2,0.15,123.59
5412,OR-302169,PR-200089,994.2,4,0.0,270.17
5413,OR-302169,PR-200707,1322.26,2,0.0,504.77
5414,OR-302169,PR-200106,761.6,4,0.05,206.12
5415,OR-302170,PR-201957,420.15,3,0.0,105.0
5416,OR-302170,PR-201876,613.16,5,0.25,139.32
5417,OR-302171,PR-201940,386.15,1,0.1,129.76
5418,OR-302171,PR-201578,1586.32,3,0.25,157.84
5419,OR-302172,PR-201867,513.78,1,0.2,143.09
5420,OR-302173,PR-200276,89.75,6,0.1,12.63
5421,OR-302173,PR-201347,2699.95,5,0.1,509.23
5422,OR-302173,PR-201660,454.79,3,0.1,118.44
5423,OR-302174,PR-201280,181.81,1,0.2,53.81
5424,OR-302174,PR-200441,438.25,2,0.1,143.77
5425,OR-302175,PR-201394,3943.01,6,0.15,599.3
5426,OR-302176,PR-201326,28.77,2,0.2,8.33
5427,OR-302176,PR-201361,2338.71,4,0.05,415.94
5428,OR-302176,PR-200983,810.84,5,0.2,256.03
5429,OR-302177,PR-200749,1604.0,4,0.2,612.05
5430,OR-302177,PR-200884,3939.85,5,0.0,499.87
5431,OR-302178,PR-201567,1434.91,2,0.1,413.92
5432,OR-302178,PR-200737,1359.44,2,0.15,275.76
5433,OR-302178,PR-201193,3534.3,6,0.1,444.86
5434,OR-302178,PR-201855,901.25,5,0.0,341.46
5435,OR-302179,PR-200872,1185.0,4,0.0,447.92
5436,OR-302180,PR-200607,514.14,1,0.15,113.12
5437,OR-302180,PR-200121,510.45,1,0.05,77.14
5438,OR-302180,PR-200796,478.57,2,0.15,94.63
5439,OR-302181,PR-201761,2174.62,4,0.1,502.06
5440,OR-302181,PR-200639,806.97,2,0.15,321.17
5441,OR-302181,PR-200484,964.96,5,0.15,377.19
5442,OR-302181,PR-201673,479.91,1,0.2,79.78
5443,OR-302182,PR-201763,741.82,1,0.0,100.66
5444,OR-302182,PR-201648,413.93,1,0.05,87.03
5445,OR-302183,PR-200285,2680.3,5,0.0,852.5
5446,OR-302184,PR-200313,649.66,2,0.1,59.68
5447,OR-302184,PR-201602,1739.58,4,0.2,541.47
5448,OR-302184,PR-200357,1653.51,6,0.05,436.93
5449,OR-302184,PR-200667,1737.44,3,0.15,326.18
5450,OR-302185,PR-201662,354.51,1,0.0,62.04
5451,OR-302185,PR-200724,3812.25,5,0.0,556.65
5452,OR-302186,PR-201706,650.09,2,0.1,142.91
5453,OR-302186,PR-200925,2280.38,4,0.05,304.56
5454,OR-302187,PR-200622,2163.42,6,0.0,365.18
5455,OR-302187,PR-200728,2145.08,3,0.05,373.58
5456,OR-302187,PR-201549,1004.92,2,0.1,272.49
5457,OR-302187,PR-200874,2213.08,3,0.05,436.4
5458,OR-302188,PR-200556,629.74,2,0.2,220.05
5459,OR-302188,PR-201965,4455.9,6,0.0,1346.9
5460,OR-302188,PR-200387,1638.29,3,0.2,457.34
5461,OR-302188,PR-201868,117.71,2,0.15,11.16
5462,OR-302189,PR-201818,2319.61,5,0.05,873.64
5463,OR-302189,PR-200196,2325.42,6,0.25,422.63
5464,OR-302190,PR-200046,3402.56,6,0.05,1187.49
5465,OR-302190,PR-200952,3904.75,5,0.0,1191.73
5466,OR-302190,PR-200851,144.0,5,0.2,22.62
5467,OR-302191,PR-200534,531.31,3,0.2,118.73
5468,OR-302191,PR-201567,1469.72,5,0.2,480.63
5469,OR-302191,PR-201456,788.58,4,0.1,248.22
5470,OR-302191,PR-201888,766.74,2,0.25,302.65
5471,OR-302192,PR-201632,868.45,4,0.2,140.57
5472,OR-302192,PR-201013,2576.88,6,0.0,871.44
5473,OR-302193,PR-201897,1166.47,2,0.05,114.49
5474,OR-302193,PR-201047,276.84,1,0.0,70.28
5475,OR-302193,PR-200827,1360.35,4,0.2,222.68
5476,OR-302193,PR-200221,543.36,1,0.2,200.48
5477,OR-302194,PR-200987,391.41,1,0.25,101.79
5478,OR-302194,PR-201215,720.8,2,0.05,107.57
5479,OR-302194,PR-201842,30.91,1,0.0,9.63
5480,OR-302194,PR-201491,3463.43,5,0.1,1239.59
5481,OR-302195,PR-201641,3060.45,5,0.1,687.89
5482,OR-302196,PR-201152,1247.16,6,0.0,188.08
5483,OR-302197,PR-201652,919.08,4,0.0,256.39
5484,OR-302197,PR-200987,858.57,2,0.25,148.08
5485,OR-302197,PR-201347,153.76,1,0.15,28.44
5486,OR-302198,PR-201452,2794.68,6,0.25,692.46
5487,OR-302198,PR-201211,138.75,3,0.0,31.35
5488,OR-302199,PR-200057,1504.12,5,0.2,247.63
5489,OR-302199,PR-201707,1532.74,4,0.2,350.82
5490,OR-302199,PR-201637,1133.1,6,0.05,442.76
5491,OR-302199,PR-200216,2449.25,4,0.05,546.62
5492,OR-302200,PR-201897,81.2,1,0.0,31.69
5493,OR-302200,PR-201305,3106.75,5,0.15,716.44
5494,OR-302200,PR-200105,409.37,1,0.15,39.96
5495,OR-302200,PR-201051,178.25,2,0.25,52.8
5496,OR-302201,PR-200773,15.79,1,0.1,5.24
5497,OR-302202,PR-201698,89.0,1,0.05,28.49
5498,OR-302203,PR-201789,239.2,5,0.0,83.81
5499,OR-302203,PR-200073,739.32,1,0.0,239.27
5500,OR-302204,PR-201617,1755.39,3,0.0,143.35
5501,OR-302204,PR-200782,1144.16,4,0.2,421.42
5502,OR-302205,PR-201257,197.09,3,0.15,30.23
5503,OR-302205,PR-200367,629.9,5,0.05,123.52
5504,OR-302205,PR-201162,824.49,4,0.05,306.61
5505,OR-302206,PR-200886,518.0,4,0.0,190.33
5506,OR-302207,PR-200518,1518.12,3,0.2,311.14
5507,OR-302207,PR-200669,583.55,1,0.25,98.11
5508,OR-302207,PR-201513,1444.64,2,0.0,505.97
5509,OR-302208,PR-200678,2058.97,6,0.1,571.69
5510,OR-302209,PR-201983,1498.87,3,0.05,320.84
5511,OR-302209,PR-200501,467.58,3,0.0,136.08
5512,OR-302210,PR-201931,643.56,1,0.05,83.12
5513,OR-302210,PR-200316,247.12,1,0.25,36.09
5514,OR-302210,PR-201642,668.32,6,0.05,76.11
5515,OR-302210,PR-201073,1103.85,4,0.25,365.89
5516,OR-302211,PR-201045,2394.12,6,0.0,573.82
5517,OR-302211,PR-200399,285.75,5,0.1,78.83
5518,OR-302212,PR-200801,2073.15,4,0.15,281.71
5519,OR-302212,PR-200774,383.79,1,0.25,105.46
5520,OR-302212,PR-200889,1247.18,6,0.2,338.52
5521,OR-302212,PR-201857,214.34,6,0.25,50.94
5522,OR-302213,PR-201700,1392.63,3,0.1,438.02
5523,OR-302213,PR-201862,969.61,4,0.15,300.03
5524,OR-302213,PR-200241,832.47,2,0.25,186.53
5525,OR-302214,PR-201028,2123.46,6,0.25,742.24
5526,OR-302214,PR-201067,2353.19,4,0.05,894.05
5527,OR-302214,PR-201590,1100.87,2,0.15,238.23
5528,OR-302214,PR-200656,1460.64,3,0.2,412.05
5529,OR-302215,PR-200877,1146.15,6,0.25,192.6
5530,OR-302215,PR-200120,1430.8,2,0.0,444.16
5531,OR-302215,PR-200318,505.44,6,0.1,78.23
5532,OR-302216,PR-201841,719.98,2,0.2,97.27
5533,OR-302216,PR-200440,1412.05,2,0.1,469.69
5534,OR-302216,PR-200681,1118.29,6,0.1,228.17
5535,OR-302217,PR-201577,1949.8,4,0.1,533.34
5536,OR-302217,PR-201299,1019.65,2,0.05,356.07
5537,OR-302217,PR-201259,73.96,5,0.05,11.43
5538,OR-302218,PR-201622,342.99,5,0.1,101.19
5539,OR-302219,PR-200235,235.66,1,0.2,26.99
5540,OR-302220,PR-200498,918.24,5,0.2,95.0
5541,OR-302220,PR-200733,1418.18,5,0.25,530.72
5542,OR-302220,PR-200691,467.83,1,0.0,93.77
5543,OR-302221,PR-200755,2108.51,4,0.2,676.89
5544,OR-302222,PR-200078,3608.45,6,0.2,1246.46
5545,OR-302223,PR-200452,36.43,1,0.15,8.6
5546,OR-302223,PR-200283,492.04,1,0.1,101.87
5547,OR-302223,PR-200592,621.32,2,0.15,174.67
5548,OR-302224,PR-201768,1272.25,2,0.15,431.49
5549,OR-302224,PR-200854,867.01,6,0.25,97.23
5550,OR-302224,PR-200633,154.28,2,0.0,34.99
5551,OR-302224,PR-200468,1741.69,5,0.15,692.5
5552,OR-302225,PR-201477,342.6,3,0.05,30.78
5553,OR-302225,PR-200770,4298.08,6,0.1,1348.62
5554,OR-302225,PR-201819,224.02,1,0.05,54.21
5555,OR-302225,PR-200413,1855.85,6,0.25,186.03
5556,OR-302226,PR-201860,1888.87,3,0.1,472.85
5557,OR-302226,PR-201344,700.03,4,0.2,233.08
5558,OR-302226,PR-200599,2673.45,4,0.05,895.25
5559,OR-302227,PR-200683,1498.92,5,0.2,386.53
5560,OR-302227,PR-201207,698.09,5,0.1,131.77
5561,OR-302227,PR-201417,80.35,3,0.25,30.54
5562,OR-302228,PR-200614,2444.79,6,0.15,288.25
5563,OR-302229,PR-200761,688.81,2,0.25,62.01
5564,OR-302229,PR-200709,1815.1,4,0.2,366.08
5565,OR-302229,PR-201911,1328.6,2,0.15,359.06
5566,OR-302230,PR-201897,4023.06,6,0.0,1282.3
5567,OR-302230,PR-201287,793.0,2,0.25,152.57
5568,OR-302231,PR-200819,901.78,6,0.15,264.96
5569,OR-302231,PR-200446,137.64,1,0.1,17.98
5570,OR-302231,PR-200741,2463.81,5,0.15,833.12
5571,OR-302232,PR-200911,315.52,3,0.05,92.59
5572,OR-302233,PR-201704,2555.5,5,0.0,479.95
5573,OR-302233,PR-200695,1690.67,4,0.1,254.43
5574,OR-302233,PR-201014,1650.44,5,0.15,624.16
5575,OR-302234,PR-201835,2430.9,6,0.25,649.13
5576,OR-302234,PR-201869,659.23,1,0.1,166.34
5577,OR-302234,PR-201579,521.89,2,0.05,162.26
5578,OR-302235,PR-200407,3757.86,6,0.0,818.26
5579,OR-302235,PR-201571,24.24,2,0.2,6.72
5580,OR-302235,PR-201911,1381.0,5,0.2,402.68
5581,OR-302236,PR-201365,2082.29,6,0.1,235.15
5582,OR-302236,PR-200455,2017.76,4,0.05,191.86
5583,OR-302237,PR-201693,991.26,4,0.2,112.24
5584,OR-302238,PR-201060,1238.81,3,0.1,214.59
5585,OR-302238,PR-200860,1880.89,3,0.05,274.13
5586,OR-302238,PR-201568,70.9,1,0.15,22.84
5587,OR-302238,PR-201448,1322.0,5,0.0,177.74
5588,OR-302239,PR-201467,3181.32,6,0.0,983.17
5589,OR-302239,PR-201536,802.22,4,0.05,239.96
5590,OR-302239,PR-201514,424.31,1,0.05,53.58
5591,OR-302239,PR-201349,315.56,1,0.1,65.53
5592,OR-302240,PR-201637,1783.77,5,0.15,187.53
5593,OR-302240,PR-201372,936.61,3,0.25,171.23
5594,OR-302241,PR-200008,1878.84,4,0.1,640.23
5595,OR-302242,PR-201327,1621.08,3,0.25,557.67
5596,OR-302243,PR-200822,327.75,2,0.05,119.11
5597,OR-302244,PR-200081,1008.61,3,0.1,230.23
5598,OR-302244,PR-201035,1328.12,4,0.0,298.86
5599,OR-302245,PR-200934,4034.0,6,0.15,873.61
5600,OR-302246,PR-200873,645.69,1,0.15,157.63
5601,OR-302246,PR-200839,645.12,3,0.25,94.79
5602,OR-302247,PR-201328,1247.44,6,0.05,368.24
5603,OR-302248,PR-201054,450.35,2,0.15,43.25
5604,OR-302248,PR-200010,336.34,1,0.25,43.63
5605,OR-302248,PR-201846,1692.73,5,0.15,477.85
5606,OR-302249,PR-200976,367.69,1,0.2,99.12
5607,OR-302249,PR-201652,907.68,2,0.0,349.59
5608,OR-302250,PR-200846,41.14,3,0.2,15.86
5609,OR-302251,PR-200210,160.44,5,0.2,34.97
5610,OR-302252,PR-200842,510.76,2,0.0,95.42
5611,OR-302252,PR-201405,2363.22,5,0.05,575.01
5612,OR-302253,PR-201941,656.34,4,0.05,70.03
5613,OR-302253,PR-201258,2310.98,4,0.2,366.78
5614,OR-302253,PR-200490,276.82,3,0.25,65.45
5615,OR-302253,PR-201945,2315.09,4,0.1,439.08
5616,OR-302254,PR-200190,3169.58,5,0.1,697.1
5617,OR-302255,PR-201220,316.85,1,0.15,35.05
5618,OR-302255,PR-200675,1239.24,3,0.05,263.08
5619,OR-302256,PR-200248,1261.22,2,0.0,176.7
5620,OR-302256,PR-200580,84.01,4,0.15,15.09
5621,OR-302256,PR-201213,2172.03,4,0.2,480.26
5622,OR-302257,PR-201433,686.02,3,0.1,173.17
5623,OR-302257,PR-200235,2890.72,5,0.15,432.61
5624,OR-302257,PR-201142,877.0,6,0.05,321.13
5625,OR-302257,PR-201854,1059.35,3,0.15,409.64
5626,OR-302258,PR-200446,268.14,1,0.05,48.08
5627,OR-302259,PR-200661,1647.5,6,0.2,616.7
5628,OR-302259,PR-201412,953.85,6,0.15,317.2
5629,OR-302259,PR-200600,2837.6,4,0.0,434.47
5630,OR-302259,PR-200177,534.81,2,0.05,152.52
5631,OR-302260,PR-200868,1780.05,3,0.05,490.37
5632,OR-302261,PR-200863,1520.32,2,0.0,548.14
5633,OR-302261,PR-201675,1941.57,4,0.05,709.51
5634,OR-302261,PR-200477,1331.92,2,0.15,470.95
5635,OR-302262,PR-200068,3232.58,6,0.25,836.52
5636,OR-302263,PR-201443,686.99,1,0.05,202.53
5637,OR-302263,PR-201873,95.87,3,0.25,15.2
5638,OR-302264,PR-200405,3351.43,6,0.05,1142.74
5639,OR-302264,PR-201874,135.57,1,0.25,11.31
5640,OR-302264,PR-200813,802.16,4,0.15,244.45
5641,OR-302264,PR-200197,3173.43,5,0.15,770.53
5642,OR-302265,PR-200716,1898.21,5,0.25,450.47
5643,OR-302265,PR-201500,912.53,3,0.2,212.32
5644,OR-302265,PR-200202,2102.79,3,0.0,476.48
5645,OR-302266,PR-201906,1813.7,4,0.05,609.36
5646,OR-302267,PR-201942,919.66,2,0.25,225.65
5647,OR-302267,PR-200814,1439.49,4,0.15,364.82
5648,OR-302268,PR-200042,275.43,2,0.15,104.82
5649,OR-302269,PR-201798,1981.67,3,0.1,218.0
5650,OR-302270,PR-200765,758.85,1,0.05,113.16
5651,OR-302270,PR-200364,1064.48,5,0.1,247.43
5652,OR-302270,PR-200108,860.88,2,0.25,276.34
5653,OR-302270,PR-200855,422.76,6,0.0,106.87
5654,OR-302271,PR-200616,450.64,3,0.15,114.32
5655,OR-302272,PR-201005,403.77,4,0.25,153.76
5656,OR-302272,PR-200401,676.4,3,0.1,141.56
5657,OR-302272,PR-200139,1743.57,3,0.0,331.67
5658,OR-302272,PR-200404,3303.72,6,0.25,466.4
5659,OR-302273,PR-201782,36.03,1,0.1,9.53
5660,OR-302273,PR-200087,157.41,3,0.0,56.3
5661,OR-302274,PR-200440,2194.01,4,0.05,796.48
5662,OR-302275,PR-200612,792.3,6,0.0,137.51
5663,OR-302275,PR-201282,359.26,4,0.2,94.54
5664,OR-302276,PR-201604,1471.05,4,0.25,501.14
5665,OR-302276,PR-201489,1318.84,3,0.25,362.82
5666,OR-302276,PR-200201,556.99,1,0.15,68.76
5667,OR-302276,PR-201827,1255.31,3,0.05,132.93
5668,OR-302277,PR-201499,1876.22,4,0.15,291.76
5669,OR-302278,PR-201201,2098.98,4,0.2,772.65
5670,OR-302278,PR-201431,4209.03,6,0.1,460.72
5671,OR-302278,PR-200811,599.12,4,0.0,100.91
5672,OR-302279,PR-201595,1696.51,5,0.05,375.51
5673,OR-302279,PR-200761,3082.24,6,0.15,341.79
5674,OR-302279,PR-201810,446.16,4,0.0,117.82
5675,OR-302279,PR-201168,1028.4,2,0.25,369.16
5676,OR-302280,PR-201363,2059.96,4,0.0,248.49
5677,OR-302281,PR-201508,727.55,3,0.05,161.21
5678,OR-302281,PR-201736,2279.88,3,0.0,692.64
5679,OR-302282,PR-200860,938.39,3,0.1,325.36
5680,OR-302283,PR-201230,1873.31,6,0.25,312.76
5681,OR-302283,PR-201454,1127.08,2,0.0,165.73
5682,OR-302283,PR-201190,233.58,2,0.2,82.89
5683,OR-302284,PR-200963,691.06,3,0.25,230.55
5684,OR-302284,PR-201088,1706.7,3,0.1,315.5
5685,OR-302285,PR-201187,373.35,2,0.15,64.26
5686,OR-302286,PR-200307,487.25,2,0.15,96.77
5687,OR-302286,PR-200529,104.92,1,0.15,21.6
5688,OR-302287,PR-201716,687.04,3,0.25,197.18
5689,OR-302287,PR-200908,147.15,2,0.2,18.87
5690,OR-302287,PR-201960,1315.48,4,0.05,445.35
5691,OR-302288,PR-200412,504.34,5,0.25,196.37
5692,OR-302289,PR-200295,592.11,3,0.25,147.45
5693,OR-302290,PR-201224,2691.12,5,0.2,627.21
5694,OR-302290,PR-200500,3152.7,6,0.25,478.04
5695,OR-302291,PR-201079,2105.18,4,0.2,513.58
5696,OR-302291,PR-201129,3073.1,6,0.2,817.05
5697,OR-302292,PR-200430,2968.11,5,0.15,1155.68
5698,OR-302292,PR-200209,865.95,4,0.25,108.64
5699,OR-302292,PR-200681,300.42,1,0.25,82.02
5700,OR-302292,PR-201455,2541.43,6,0.15,645.25
5701,OR-302293,PR-200233,2444.25,5,0.0,490.34
5702,OR-302293,PR-201057,1776.02,3,0.2,371.61
5703,OR-302294,PR-201217,2919.45,5,0.0,739.14
5704,OR-302294,PR-200949,1516.41,2,0.05,319.45
5705,OR-302295,PR-200920,1082.07,4,0.25,426.23
5706,OR-302296,PR-200154,3187.04,5,0.2,301.27
5707,OR-302296,PR-201335,1524.52,5,0.15,366.56
5708,OR-302296,PR-201612,3407.37,5,0.05,509.42
5709,OR-302296,PR-200740,1005.01,2,0.1,94.2
5710,OR-302297,PR-200240,543.12,1,0.05,69.77
5711,OR-302297,PR-201138,2198.49,6,0.05,449.92
5712,OR-302297,PR-200222,1744.76,5,0.2,201.57
5713,OR-302297,PR-201098,2428.48,4,0.0,358.62
5714,OR-302298,PR-201934,2216.79,3,0.05,364.91
5715,OR-302298,PR-200825,873.97,2,0.1,202.98
5716,OR-302299,PR-200023,374.4,4,0.25,114.65
5717,OR-302300,PR-200055,2012.8,5,0.2,749.06
5718,OR-302301,PR-201320,1503.14,3,0.1,151.42
5719,OR-302301,PR-200547,150.12,5,0.2,48.3
5720,OR-302301,PR-201531,456.99,2,0.2,107.89
5721,OR-302302,PR-200480,2160.29,4,0.2,563.64
5722,OR-302302,PR-200205,322.73,6,0.15,100.34
5723,OR-302302,PR-201175,2185.65,5,0.15,274.46
5724,OR-302303,PR-201782,2353.64,4,0.0,757.84
5725,OR-302303,PR-200663,402.0,2,0.0,33.51
5726,OR-302303,PR-201017,109.45,1,0.1,34.75
5727,OR-302304,PR-201420,823.76,5,0.2,248.28
5728,OR-302304,PR-201837,269.97,3,0.1,42.36
5729,OR-302304,PR-201134,1573.59,4,0.25,130.81
5730,OR-302304,PR-201905,1679.36,4,0.0,217.62
5731,OR-302305,PR-200051,1584.99,4,0.2,473.76
5732,OR-302306,PR-201774,3403.61,5,0.05,1214.35
5733,OR-302306,PR-201774,583.39,3,0.1,222.87
5734,OR-302307,PR-200196,1435.94,3,0.2,567.76
